year,population,country,species,flag
2017,304,Andorra,Lambs,woah001
2017,0,Andorra,Layers,woah001
2017,372,Andorra,Male and female cattle,woah001
2017,0,Andorra,Other commercial poultry,woah001
2017,0,Andorra,Piglets,woah001
2017,38,Andorra,Rabbits,woah001
2017,0,Andorra,Sheep / goats,woah001
2017,3196,Andorra,Sheep,woah001
2017,0,Andorra,Swine,woah001
2017,120,Andorra,Turkeys,woah001
2017,48530551,United Arab Emirates,Birds,woah001
2017,498431,United Arab Emirates,Camelidae,woah001
2017,95589,United Arab Emirates,Cattle,woah001
2017,2500,United Arab Emirates,Cervidae,woah001
2017,28000,United Arab Emirates,Equidae,woah001
2017,1883459,United Arab Emirates,Goats,woah001
2017,2000,United Arab Emirates,Rabbits,woah001
2017,1845940,United Arab Emirates,Sheep,woah001
2017,1665508,Argentina,Adult dairy cattle,woah001
2017,3603657,Argentina,Adult goats,woah001
2017,1123338,Argentina,Adult pigs,woah001
2017,12273754,Argentina,Adult sheep,woah001
2017,749818,Argentina,Bees,woah001
2017,173820549,Argentina,Broilers,woah001
2017,116144,Argentina,Buffaloes,woah001
2017,14648850,Argentina,Calves,woah001
2017,260666,Argentina,Camelidae,woah001
2017,44136,Argentina,Cervidae,woah001
2017,2549159,Argentina,Domestic horses,woah001
2017,107232,Argentina,Donkeys/ Mules/ Hinnies,woah001
2017,0,Argentina,Equidae,woah001
2017,2351398,Argentina,Fattening pigs,woah001
2017,192603,Argentina,Hares / rabbits,woah001
2017,1242938,Argentina,Kids,woah001
2017,2647726,Argentina,Lambs,woah001
2017,43277380,Argentina,Layers,woah001
2017,38884829,Argentina,Male and female cattle,woah001
2017,8669600,Argentina,Other commercial poultry,woah001
2017,1799941,Argentina,Piglets,woah001
2017,227614,Armenia,Bees,woah001
2017,3814205,Armenia,Birds,woah001
2017,637771,Armenia,Cattle,woah001
2017,10631,Armenia,Equidae,woah001
2017,27521,Armenia,Goats,woah001
2017,699561,Armenia,Sheep,woah001
2017,175549,Armenia,Swine,woah001
2017,448000,Australia,Bees,woah001
2017,90052117,Australia,Broilers,woah001
2017,24971349,Australia,Cattle,woah001
2017,45073,Australia,Cervidae,woah001
2017,15628120,Australia,Layers,woah001
2017,67543092,Australia,Sheep,woah001
2017,2294245,Australia,Swine,woah001
2017,0,Austria,Backyard pigs,woah001
2017,229953,Austria,Bees,woah001
2017,20573715,Austria,Birds,woah001
2017,5090,Austria,Camelidae,woah001
2017,1957196,Austria,Cattle,woah001
2017,46167,Austria,Cervidae,woah001
2017,90993,Austria,Equidae,woah001
2017,109486,Austria,Goats,woah001
2017,45201,Austria,Hares / rabbits,woah001
2017,0,Austria,Other commercial poultry,woah001
2017,566464,Austria,Sheep / goats,woah001
2017,456978,Austria,Sheep,woah001
2017,2870096,Austria,Swine,woah001
2017,260101,Azerbaijan,Bees,woah001
2017,28009542,Azerbaijan,Birds,woah001
2017,102894,Azerbaijan,Buffaloes,woah001
2017,240,Azerbaijan,Camelidae,woah001
2017,2484350,Azerbaijan,Cattle,woah001
2017,105781,Azerbaijan,Equidae,woah001
2017,648329,Azerbaijan,Goats,woah001
2017,7966508,Azerbaijan,Sheep,woah001
2017,4417,Azerbaijan,Swine,woah001
2017,472561,Burundi,Adult pigs,woah001
2017,1905485,Burundi,Backyard poultry,woah001
2017,273700,Burundi,Bees,woah001
2017,6001,Burundi,Cats,woah001
2017,739591,Burundi,Cattle,woah001
2017,17631,Burundi,Dogs,woah001
2017,2072055,Burundi,Goats,woah001
2017,79251,Burundi,Other commercial poultry,woah001
2017,467744,Burundi,Rabbits,woah001
2017,262749,Burundi,Sheep,woah001
2017,19371,Belgium,Adult beef cattle,woah001
2017,519159,Belgium,Adult dairy cattle,woah001
2017,59369,Belgium,Bees,woah001
2017,34354899,Belgium,Broilers,woah001
2017,699710,Belgium,Calves,woah001
2017,783181,Belgium,Cattle,woah001
2017,11647,Belgium,Cervidae,woah001
2017,2552194,Belgium,Dogs,woah001
2017,315011,Belgium,Equidae,woah001
2017,5742622,Belgium,Fattening pigs,woah001
2017,66167,Belgium,Goats,woah001
2017,10112474,Belgium,Layers,woah001
2017,484331,Belgium,Male and female cattle,woah001
2017,1563797,Belgium,Piglets,woah001
2017,0,Belgium,Sheep / goats,woah001
2017,161157,Belgium,Sheep,woah001
2017,17043062,Benin,Birds,woah001
2017,12,Benin,Camelidae,woah001
2017,2805258,Benin,Cattle,woah001
2017,1925,Benin,Equidae,woah001
2017,1730765,Benin,Goats,woah001
2017,193375,Benin,Rabbits,woah001
2017,1085213,Benin,Sheep,woah001
2017,414387,Benin,Swine,woah001
2017,40245863,Burkina Faso,Birds,woah001
2017,19475,Burkina Faso,Camelidae,woah001
2017,9647426,Burkina Faso,Cattle,woah001
2017,1254307,Burkina Faso,Equidae,woah001
2017,13241876,Burkina Faso,Goats,woah001
2017,0,Burkina Faso,Sheep / goats,woah001
2017,8843662,Burkina Faso,Sheep,woah001
2017,2489631,Burkina Faso,Swine,woah001
2017,329199000,Bangladesh,Birds,woah001
2017,1478000,Bangladesh,Buffaloes,woah001
2017,92,Bangladesh,Camelidae,woah001
2017,23935000,Bangladesh,Cattle,woah001
2017,1415127,Bangladesh,Dogs,woah001
2017,25931000,Bangladesh,Goats,woah001
2017,3401000,Bangladesh,Sheep,woah001
2017,248000,Bangladesh,Swine,woah001
2017,464162,Bulgaria,Adult beef cattle,woah001
2017,115534,Bulgaria,Adult dairy cattle,woah001
2017,465842,Bulgaria,Adult pigs,woah001
2017,1545344,Bulgaria,Adult sheep,woah001
2017,4589,Bulgaria,Backyard pigs,woah001
2017,1018423,Bulgaria,Backyard poultry,woah001
2017,712200,Bulgaria,Bees,woah001
2017,8671689,Bulgaria,Broilers,woah001
2017,9865,Bulgaria,Buffaloes,woah001
2017,15810,Bulgaria,Calves,woah001
2017,10,Bulgaria,Camelidae,woah001
2017,0,Bulgaria,Cattle,woah001
2017,112167,Bulgaria,Cervidae,woah001
2017,506326,Bulgaria,Commercial pigs,woah001
2017,122780,Bulgaria,Dogs,woah001
2017,68022,Bulgaria,Domestic horses,woah001
2017,13738,Bulgaria,Donkeys/ Mules/ Hinnies,woah001
2017,0,Bulgaria,Equidae,woah001
2017,465842,Bulgaria,Fattening pigs,woah001
2017,458820,Bulgaria,Goats,woah001
2017,0,Bulgaria,Hares / rabbits,woah001
2017,51953,Bulgaria,Hares,woah001
2017,551719,Bulgaria,Lambs,woah001
2017,4808233,Bulgaria,Layers,woah001
2017,84494,Bulgaria,Male and female cattle,woah001
2017,1357501,Bulgaria,Other commercial poultry,woah001
2017,126452,Bulgaria,Piglets,woah001
2017,3999942,Bulgaria,Rabbits,woah001
2017,0,Bulgaria,Sheep,woah001
2017,0,Bulgaria,Swine,woah001
2017,10000,Bulgaria,Turkeys,woah001
2017,12000000,Bahrain,Birds,woah001
2017,0,Bahrain,Buffaloes,woah001
2017,3000,Bahrain,Camelidae,woah001
2017,7318,Bahrain,Cattle,woah001
2017,5500,Bahrain,Equidae,woah001
2017,23006,Bahrain,Goats,woah001
2017,0,Bahrain,Sheep / goats,woah001
2017,49060,Bahrain,Sheep,woah001
2017,0,Bahrain,Swine,woah001
2017,4550,Bahamas,Backyard pigs,woah001
2017,3750,Bahamas,Backyard poultry,woah001
2017,50,Bahamas,Bees,woah001
2017,5800,Bahamas,Birds,woah001
2017,13750,Bahamas,Broilers,woah001
2017,9600,Bahamas,Cats,woah001
2017,150,Bahamas,Cattle,woah001
2017,11500,Bahamas,Dogs,woah001
2017,65,Bahamas,Equidae,woah001
2017,4250,Bahamas,Goats,woah001
2017,0,Bahamas,Hares / rabbits,woah001
2017,9100,Bahamas,Layers,woah001
2017,350,Bahamas,Other commercial poultry,woah001
2017,2100,Bahamas,Rabbits,woah001
2017,5100,Bahamas,Sheep / goats,woah001
2017,4150,Bahamas,Sheep,woah001
2017,7600,Bahamas,Swine,woah001
2017,405000,Bosnia and Herzegovina,Bees,woah001
2017,21583000,Bosnia and Herzegovina,Birds,woah001
2017,0,Bosnia and Herzegovina,Buffaloes,woah001
2017,0,Bosnia and Herzegovina,Camelidae,woah001
2017,445000,Bosnia and Herzegovina,Cattle,woah001
2017,16000,Bosnia and Herzegovina,Equidae,woah001
2017,73000,Bosnia and Herzegovina,Goats,woah001
2017,1017000,Bosnia and Herzegovina,Sheep,woah001
2017,548000,Bosnia and Herzegovina,Swine,woah001
2017,75000,Belize,Backyard poultry,woah001
2017,1699,Belize,Bees,woah001
2017,0,Belize,Birds,woah001
2017,12135909,Belize,Broilers,woah001
2017,552,Belize,Buffaloes,woah001
2017,138415,Belize,Cattle,woah001
2017,5000,Belize,Equidae,woah001
2017,280,Belize,Goats,woah001
2017,352390,Belize,Layers,woah001
2017,121900,Belize,Other commercial poultry,woah001
2017,14950,Belize,Sheep,woah001
2017,30000,Belize,Swine,woah001
2017,704830,Bolivia (Plurinational State of),Backyard pigs,woah001
2017,10500000,Bolivia (Plurinational State of),Backyard poultry,woah001
2017,82503,Bolivia (Plurinational State of),Bees,woah001
2017,35904788,Bolivia (Plurinational State of),Broilers,woah001
2017,13200,Bolivia (Plurinational State of),Buffaloes,woah001
2017,2571943,Bolivia (Plurinational State of),Camelidae,woah001
2017,8216611,Bolivia (Plurinational State of),Cattle,woah001
2017,340147,Bolivia (Plurinational State of),Equidae,woah001
2017,2400000,Bolivia (Plurinational State of),Fattening pigs,woah001
2017,1175668,Bolivia (Plurinational State of),Goats,woah001
2017,10058585,Bolivia (Plurinational State of),Layers,woah001
2017,162000,Bolivia (Plurinational State of),Other commercial poultry,woah001
2017,4111267,Bolivia (Plurinational State of),Sheep,woah001
2017,6284243000,Brazil,Birds,woah001
2017,1358148,Brazil,Buffaloes,woah001
2017,4611852,Brazil,Cats,woah001
2017,217749364,Brazil,Cattle,woah001
2017,23059260,Brazil,Dogs,woah001
2017,8054650,Brazil,Equidae,woah001
2017,11644508,Brazil,Goats,woah001
2017,21502906,Brazil,Sheep,woah001
2017,35959323,Brazil,Swine,woah001
2017,250,Barbados,Bees,woah001
2017,10000000,Barbados,Birds,woah001
2017,0,Barbados,Buffaloes,woah001
2017,5000,Barbados,Cattle,woah001
2017,0,Barbados,Cervidae,woah001
2017,3000,Barbados,Equidae,woah001
2017,3000,Barbados,Goats,woah001
2017,2000,Barbados,Hares / rabbits,woah001
2017,20000,Barbados,Sheep,woah001
2017,36000,Barbados,Swine,woah001
2017,0,Brunei Darussalam,Backyard pigs,woah001
2017,20900,Brunei Darussalam,Backyard poultry,woah001
2017,15521799,Brunei Darussalam,Broilers,woah001
2017,1546,Brunei Darussalam,Buffaloes,woah001
2017,0,Brunei Darussalam,Camelidae,woah001
2017,593,Brunei Darussalam,Cattle,woah001
2017,499,Brunei Darussalam,Cervidae,woah001
2017,315,Brunei Darussalam,Equidae,woah001
2017,7368,Brunei Darussalam,Goats,woah001
2017,1018096,Brunei Darussalam,Layers,woah001
2017,35001,Brunei Darussalam,Other commercial poultry,woah001
2017,2321,Brunei Darussalam,Sheep,woah001
2017,0,Brunei Darussalam,Swine,woah001
2017,126294,Bhutan,Birds,woah001
2017,416640,Bhutan,Broilers,woah001
2017,550,Bhutan,Buffaloes,woah001
2017,71640,Bhutan,Calves,woah001
2017,34808,Bhutan,Cats,woah001
2017,0,Bhutan,Cattle,woah001
2017,27030,Bhutan,Dogs,woah001
2017,12977,Bhutan,Domestic horses,woah001
2017,4828,Bhutan,Donkeys/ Mules/ Hinnies,woah001
2017,345,Bhutan,Equidae,woah001
2017,42539,Bhutan,Goats,woah001
2017,524586,Bhutan,Layers,woah001
2017,281521,Bhutan,Male and female cattle,woah001
2017,9913,Bhutan,Sheep,woah001
2017,16244,Bhutan,Swine,woah001
2017,4729,Botswana,Bees,woah001
2017,605,Botswana,Camelidae,woah001
2017,19039,Botswana,Cats,woah001
2017,2563441,Botswana,Cattle,woah001
2017,114469,Botswana,Dogs,woah001
2017,166421,Botswana,Equidae,woah001
2017,664859,Botswana,Goats,woah001
2017,171102,Botswana,Sheep,woah001
2017,4442,Botswana,Swine,woah001
2017,850000,Central African Republic,Backyard pigs,woah001
2017,1800000,Central African Republic,Backyard poultry,woah001
2017,4500000,Central African Republic,Broilers,woah001
2017,1850,Central African Republic,Cats,woah001
2017,5000000,Central African Republic,Cattle,woah001
2017,500000,Central African Republic,Commercial pigs,woah001
2017,15000,Central African Republic,Dogs,woah001
2017,6500000,Central African Republic,Goats,woah001
2017,500000,Central African Republic,Layers,woah001
2017,550000,Central African Republic,Other commercial poultry,woah001
2017,6000000,Central African Republic,Sheep / goats,woah001
2017,480000,Central African Republic,Sheep,woah001
2017,789598,Canada,Bees,woah001
2017,0,Canada,Birds,woah001
2017,765000000,Canada,Broilers,woah001
2017,120000,Canada,Buffaloes,woah001
2017,21000,Canada,Camelidae,woah001
2017,8800000,Canada,Cats,woah001
2017,11575000,Canada,Cattle,woah001
2017,37000,Canada,Cervidae,woah001
2017,7600000,Canada,Dogs,woah001
2017,300000,Canada,Equidae,woah001
2017,230000,Canada,Goats,woah001
2017,30000000,Canada,Layers,woah001
2017,30000000,Canada,Other commercial poultry,woah001
2017,175000,Canada,Rabbits,woah001
2017,825400,Canada,Sheep,woah001
2017,14250000,Canada,Swine,woah001
2017,30,Ceuta,Birds,woah001
2017,101,Ceuta,Cattle,woah001
2017,0,Switzerland,Adult beef cattle,woah001
2017,0,Switzerland,Adult dairy cattle,woah001
2017,0,Switzerland,Adult goats,woah001
2017,0,Switzerland,Adult pigs,woah001
2017,0,Switzerland,Adult sheep,woah001
2017,0,Switzerland,Backyard pigs,woah001
2017,0,Switzerland,Backyard poultry,woah001
2017,173725,Switzerland,Bees,woah001
2017,0,Switzerland,Birds,woah001
2017,7153341,Switzerland,Broilers,woah001
2017,576,Switzerland,Buffaloes,woah001
2017,0,Switzerland,Calves,woah001
2017,8825,Switzerland,Camelidae,woah001
2017,446000,Switzerland,Cats,woah001
2017,1544612,Switzerland,Cattle,woah001
2017,11634,Switzerland,Cervidae,woah001
2017,551412,Switzerland,Dogs,woah001
2017,0,Switzerland,Domestic horses,woah001
2017,0,Switzerland,Donkeys/ Mules/ Hinnies,woah001
2017,55535,Switzerland,Equidae,woah001
2017,0,Switzerland,Fattening pigs,woah001
2017,78146,Switzerland,Goats,woah001
2017,0,Switzerland,Hares / rabbits,woah001
2017,0,Switzerland,Hares,woah001
2017,0,Switzerland,Kids,woah001
2017,0,Switzerland,Lambs,woah001
2017,4229012,Switzerland,Layers,woah001
2017,0,Switzerland,Male and female cattle,woah001
2017,33379,Switzerland,Other commercial poultry,woah001
2017,0,Switzerland,Piglets,woah001
2017,78991,Switzerland,Rabbits,woah001
2017,0,Switzerland,Sheep / goats,woah001
2017,342419,Switzerland,Sheep,woah001
2017,1444591,Switzerland,Swine,woah001
2017,77854,Switzerland,Turkeys,woah001
2017,233070,Chile,Adult pigs,woah001
2017,68760,Chile,Backyard pigs,woah001
2017,13000000,Chile,Backyard poultry,woah001
2017,454683,Chile,Bees,woah001
2017,24229177,Chile,Broilers,woah001
2017,0,Chile,Buffaloes,woah001
2017,42475,Chile,Camelidae,woah001
2017,1080000,Chile,Cats,woah001
2017,3719507,Chile,Cattle,woah001
2017,8655,Chile,Cervidae,woah001
2017,3600000,Chile,Dogs,woah001
2017,304565,Chile,Equidae,woah001
2017,2463695,Chile,Fattening pigs,woah001
2017,705739,Chile,Goats,woah001
2017,44624,Chile,Hares / rabbits,woah001
2017,13500000,Chile,Layers,woah001
2017,452366,Chile,Other commercial poultry,woah001
2017,0,Chile,Sheep / goats,woah001
2017,3888717,Chile,Sheep,woah001
2017,0,Chile,Swine,woah001
2017,211826,Côte d'Ivoire,Backyard pigs,woah001
2017,26180875,Côte d'Ivoire,Backyard poultry,woah001
2017,23791131,Côte d'Ivoire,Broilers,woah001
2017,1625225,Côte d'Ivoire,Cattle,woah001
2017,1413415,Côte d'Ivoire,Goats,woah001
2017,10196199,Côte d'Ivoire,Layers,woah001
2017,1768337,Côte d'Ivoire,Sheep,woah001
2017,854876,Democratic Republic of the Congo,Adult pigs,woah001
2017,981524,Democratic Republic of the Congo,Backyard pigs,woah001
2017,16002218,Democratic Republic of the Congo,Backyard poultry,woah001
2017,564315,Democratic Republic of the Congo,Broilers,woah001
2017,1882024,Democratic Republic of the Congo,Cattle,woah001
2017,1581,Democratic Republic of the Congo,Equidae,woah001
2017,15831,Democratic Republic of the Congo,Fattening pigs,woah001
2017,6494301,Democratic Republic of the Congo,Goats,woah001
2017,1103487,Democratic Republic of the Congo,Layers,woah001
2017,17809384,Democratic Republic of the Congo,Other commercial poultry,woah001
2017,1313976,Democratic Republic of the Congo,Piglets,woah001
2017,714149,Democratic Republic of the Congo,Rabbits,woah001
2017,2729604,Democratic Republic of the Congo,Sheep,woah001
2017,354300,Colombia,Adult pigs,woah001
2017,1972753,Colombia,Backyard pigs,woah001
2017,10601835,Colombia,Backyard poultry,woah001
2017,96061859,Colombia,Broilers,woah001
2017,336417,Colombia,Buffaloes,woah001
2017,26403259,Colombia,Cattle,woah001
2017,1486870,Colombia,Equidae,woah001
2017,2023530,Colombia,Fattening pigs,woah001
2017,999176,Colombia,Goats,woah001
2017,57521525,Colombia,Layers,woah001
2017,9303217,Colombia,Other commercial poultry,woah001
2017,1156791,Colombia,Piglets,woah001
2017,1550145,Colombia,Sheep,woah001
2017,0,Colombia,Swine,woah001
2017,255000,Comoros,Birds,woah001
2017,69300,Comoros,Cattle,woah001
2017,105600,Comoros,Sheep / goats,woah001
2017,0,Cabo Verde,Buffaloes,woah001
2017,0,Cabo Verde,Camelidae,woah001
2017,29599,Cabo Verde,Cattle,woah001
2017,0,Cabo Verde,Cervidae,woah001
2017,107630,Cabo Verde,Goats,woah001
2017,12625,Cabo Verde,Sheep,woah001
2017,66905,Cabo Verde,Swine,woah001
2017,38141,Costa Rica,Backyard pigs,woah001
2017,875900,Costa Rica,Backyard poultry,woah001
2017,37910,Costa Rica,Bees,woah001
2017,13646496,Costa Rica,Broilers,woah001
2017,1278817,Costa Rica,Cattle,woah001
2017,396922,Costa Rica,Fattening pigs,woah001
2017,11728,Costa Rica,Goats,woah001
2017,5587960,Costa Rica,Layers,woah001
2017,1855520,Costa Rica,Other commercial poultry,woah001
2017,35800,Costa Rica,Sheep,woah001
2017,189573,Cuba,Bees,woah001
2017,26866383,Cuba,Birds,woah001
2017,0,Cuba,Broilers,woah001
2017,61253,Cuba,Buffaloes,woah001
2017,13,Cuba,Camelidae,woah001
2017,411182,Cuba,Cats,woah001
2017,3865512,Cuba,Cattle,woah001
2017,12032,Cuba,Cervidae,woah001
2017,874565,Cuba,Dogs,woah001
2017,21593,Cuba,Donkeys/ Mules/ Hinnies,woah001
2017,927307,Cuba,Equidae,woah001
2017,741134,Cuba,Goats,woah001
2017,172010,Cuba,Hares / rabbits,woah001
2017,0,Cuba,Sheep / goats,woah001
2017,1536611,Cuba,Sheep,woah001
2017,2541211,Cuba,Swine,woah001
2017,28210,Cyprus,Adult pigs,woah001
2017,1768,Cyprus,Backyard pigs,woah001
2017,49616,Cyprus,Bees,woah001
2017,10648214,Cyprus,Broilers,woah001
2017,0,Cyprus,Buffaloes,woah001
2017,103,Cyprus,Camelidae,woah001
2017,64566,Cyprus,Cattle,woah001
2017,170,Cyprus,Cervidae,woah001
2017,86475,Cyprus,Dogs,woah001
2017,4355,Cyprus,Equidae,woah001
2017,221789,Cyprus,Fattening pigs,woah001
2017,89175,Cyprus,Goats,woah001
2017,457920,Cyprus,Layers,woah001
2017,179930,Cyprus,Other commercial poultry,woah001
2017,62751,Cyprus,Piglets,woah001
2017,102000,Cyprus,Rabbits,woah001
2017,257974,Cyprus,Sheep / goats,woah001
2017,118521,Cyprus,Sheep,woah001
2017,312750,Cyprus,Swine,woah001
2017,35572,Cyprus,Turkeys,woah001
2017,607533,Czechia,Bees,woah001
2017,144850000,Czechia,Birds,woah001
2017,1387806,Czechia,Cattle,woah001
2017,5230,Czechia,Cervidae,woah001
2017,98029,Czechia,Equidae,woah001
2017,46256,Czechia,Goats,woah001
2017,263075,Czechia,Sheep,woah001
2017,1282007,Czechia,Swine,woah001
2017,1473700,Germany,Adult beef cattle,woah001
2017,4199000,Germany,Adult dairy cattle,woah001
2017,1929600,Germany,Adult pigs,woah001
2017,1149500,Germany,Adult sheep,woah001
2017,822000,Germany,Bees,woah001
2017,562000,Germany,Birds,woah001
2017,93791000,Germany,Broilers,woah001
2017,8670,Germany,Buffaloes,woah001
2017,3704100,Germany,Calves,woah001
2017,0,Germany,Cattle,woah001
2017,442000,Germany,Equidae,woah001
2017,12239000,Germany,Fattening pigs,woah001
2017,139000,Germany,Goats,woah001
2017,430500,Germany,Lambs,woah001
2017,51936000,Germany,Layers,woah001
2017,2904200,Germany,Male and female cattle,woah001
2017,14925000,Germany,Other commercial poultry,woah001
2017,13408500,Germany,Piglets,woah001
2017,0,Germany,Sheep,woah001
2017,0,Germany,Swine,woah001
2017,12360000,Germany,Turkeys,woah001
2017,50000,Djibouti,Camelidae,woah001
2017,40000,Djibouti,Cattle,woah001
2017,6800,Djibouti,Equidae,woah001
2017,600000,Djibouti,Goats,woah001
2017,400000,Djibouti,Sheep,woah001
2017,118760,Denmark,Adult beef cattle,woah001
2017,596939,Denmark,Adult dairy cattle,woah001
2017,11913,Denmark,Adult goats,woah001
2017,1106446,Denmark,Adult pigs,woah001
2017,88894,Denmark,Adult sheep,woah001
2017,6652,Denmark,Backyard pigs,woah001
2017,180000,Denmark,Bees,woah001
2017,32787000,Denmark,Birds,woah001
2017,25198192,Denmark,Broilers,woah001
2017,0,Denmark,Buffaloes,woah001
2017,526405,Denmark,Calves,woah001
2017,0,Denmark,Camelidae,woah001
2017,650000,Denmark,Cats,woah001
