iso3,country,year,species,population,flag
RUS,Russian Federation,2005,"Horses",1409300,
RUS,Russian Federation,2005,"Mules and Asses",23473,
RUS,Russian Federation,2005,"Sheep and Goats",19388597,
RUS,Russian Federation,2005,"Sheep",16903954,
RUS,Russian Federation,2005,"Swine",14311458,
RUS,Russian Federation,2006,"Buffaloes",14362,
RUS,Russian Federation,2006,"Camels",6289,
RUS,Russian Federation,2006,"Cattle",22262651,
RUS,Russian Federation,2006,"Cattle, dairy",9727374,
RUS,Russian Federation,2006,"Cattle, non-dairy",12535277,
RUS,Russian Federation,2006,"Goats",2332558,
RUS,Russian Federation,2006,"Horses",1319000,
RUS,Russian Federation,2006,"Mules and Asses",22132,
RUS,Russian Federation,2006,"Sheep and Goats",19869292,
RUS,Russian Federation,2006,"Sheep",17536734,
RUS,Russian Federation,2006,"Swine",14356485,
RUS,Russian Federation,2007,"Buffaloes",15654,
RUS,Russian Federation,2007,"Camels",6385,
RUS,Russian Federation,2007,"Cattle",22259806,
RUS,Russian Federation,2007,"Cattle, dairy",9583695,
RUS,Russian Federation,2007,"Cattle, non-dairy",12676111,
RUS,Russian Federation,2007,"Goats",2364197,
RUS,Russian Federation,2007,"Horses",1304000,
RUS,Russian Federation,2007,"Mules and Asses",21049,
RUS,Russian Federation,2007,"Sheep and Goats",21465425,
RUS,Russian Federation,2007,"Sheep",19101228,
RUS,Russian Federation,2007,"Swine",16851131,
RUS,Russian Federation,2008,"Buffaloes",14363,
RUS,Russian Federation,2008,"Camels",6356,
RUS,Russian Federation,2008,"Cattle",22300966,
RUS,Russian Federation,2008,"Cattle, dairy",9462877,
RUS,Russian Federation,2008,"Cattle, non-dairy",12838089,
RUS,Russian Federation,2008,"Goats",2458144,
RUS,Russian Federation,2008,"Horses",1306989,
RUS,Russian Federation,2008,"Mules and Asses",20067,
RUS,Russian Federation,2008,"Sheep and Goats",23540642,
RUS,Russian Federation,2008,"Sheep",21082498,
RUS,Russian Federation,2008,"Swine",17467688,
RUS,Russian Federation,2009,"Buffaloes",12795,
RUS,Russian Federation,2009,"Camels",6222,
RUS,Russian Federation,2009,"Cattle",21730760,
RUS,Russian Federation,2009,"Cattle, dairy",9232440,
RUS,Russian Federation,2009,"Cattle, non-dairy",12498321,
RUS,Russian Federation,2009,"Goats",2366514,
RUS,Russian Federation,2009,"Horses",1324700,
RUS,Russian Federation,2009,"Mules and Asses",19418,
RUS,Russian Federation,2009,"Sheep and Goats",23721447,
RUS,Russian Federation,2009,"Sheep",21354933,
RUS,Russian Federation,2009,"Swine",17303506,
RUS,Russian Federation,2010,"Buffaloes",10540,
RUS,Russian Federation,2010,"Camels",6443,
RUS,Russian Federation,2010,"Cattle",21032244,
RUS,Russian Federation,2010,"Cattle, dairy",8987409,
RUS,Russian Federation,2010,"Cattle, non-dairy",12044836,
RUS,Russian Federation,2010,"Goats",2294367,
RUS,Russian Federation,2010,"Horses",1330220,
RUS,Russian Federation,2010,"Mules and Asses",18179,
RUS,Russian Federation,2010,"Sheep and Goats",23538552,
RUS,Russian Federation,2010,"Sheep",21244185,
RUS,Russian Federation,2010,"Swine",18204079,
RUS,Russian Federation,2011,"Buffaloes",8744,
RUS,Russian Federation,2011,"Camels",6497,
RUS,Russian Federation,2011,"Cattle",20211806,
RUS,Russian Federation,2011,"Cattle, dairy",8765274,
RUS,Russian Federation,2011,"Cattle, non-dairy",11446533,
RUS,Russian Federation,2011,"Goats",2170776,
RUS,Russian Federation,2011,"Horses",1284216,
RUS,Russian Federation,2011,"Mules and Asses",17358,
RUS,Russian Federation,2011,"Sheep and Goats",22929029,
RUS,Russian Federation,2011,"Sheep",20758253,
RUS,Russian Federation,2011,"Swine",17993254,
RUS,Russian Federation,2012,"Buffaloes",6580,
RUS,Russian Federation,2012,"Camels",6692,
RUS,Russian Federation,2012,"Cattle",20271147,
RUS,Russian Federation,2012,"Cattle, dairy",8833969,
RUS,Russian Federation,2012,"Cattle, non-dairy",11437178,
RUS,Russian Federation,2012,"Goats",2246828,
RUS,Russian Federation,2012,"Horses",1287602,
RUS,Russian Federation,2012,"Mules and Asses",15232,
RUS,Russian Federation,2012,"Sheep and Goats",24476918,
RUS,Russian Federation,2012,"Sheep",22230090,
RUS,Russian Federation,2012,"Swine",17970637,
RUS,Russian Federation,2013,"Buffaloes",6002,
RUS,Russian Federation,2013,"Camels",6708,
RUS,Russian Federation,2013,"Cattle",20189192,
RUS,Russian Federation,2013,"Cattle, dairy",8769732,
RUS,Russian Federation,2013,"Cattle, non-dairy",11419459,
RUS,Russian Federation,2013,"Goats",2313294,
RUS,Russian Federation,2013,"Horses",1287263,
RUS,Russian Federation,2013,"Mules and Asses",14860,
RUS,Russian Federation,2013,"Sheep and Goats",26350808,
RUS,Russian Federation,2013,"Sheep",24037514,
RUS,Russian Federation,2013,"Swine",19442912,
RUS,Russian Federation,2014,"Buffaloes",6644,
RUS,Russian Federation,2014,"Camels",6628,
RUS,Russian Federation,2014,"Cattle",19744762,
RUS,Russian Federation,2014,"Cattle, dairy",8523594,
RUS,Russian Federation,2014,"Cattle, non-dairy",11221168,
RUS,Russian Federation,2014,"Goats",2228052,
RUS,Russian Federation,2014,"Horses",1266161,
RUS,Russian Federation,2014,"Mules and Asses",13283,
RUS,Russian Federation,2014,"Sheep and Goats",25868858,
RUS,Russian Federation,2014,"Sheep",23640805,
RUS,Russian Federation,2014,"Swine",19637592,
RUS,Russian Federation,2015,"Buffaloes",6271,
RUS,Russian Federation,2015,"Camels",6602,
RUS,Russian Federation,2015,"Cattle",19331760,
RUS,Russian Federation,2015,"Cattle, dairy",8312818,
RUS,Russian Federation,2015,"Cattle, non-dairy",11018942,
RUS,Russian Federation,2015,"Goats",2243513,
RUS,Russian Federation,2015,"Horses",1249273,
RUS,Russian Federation,2015,"Mules and Asses",12358,
RUS,Russian Federation,2015,"Sheep and Goats",26205421,
RUS,Russian Federation,2015,"Sheep",23961908,
RUS,Russian Federation,2015,"Swine",19957331,
RUS,Russian Federation,2016,"Buffaloes",5662,
RUS,Russian Federation,2016,"Camels",6509,
RUS,Russian Federation,2016,"Cattle",19018703,
RUS,Russian Federation,2016,"Cattle, dairy",8155785,
RUS,Russian Federation,2016,"Cattle, non-dairy",10862918,
RUS,Russian Federation,2016,"Goats",2310565,
RUS,Russian Federation,2016,"Horses",1240589,
RUS,Russian Federation,2016,"Mules and Asses",10822,
RUS,Russian Federation,2016,"Sheep and Goats",26279731,
RUS,Russian Federation,2016,"Sheep",23969167,
RUS,Russian Federation,2016,"Swine",22069072,
RUS,Russian Federation,2017,"Buffaloes",5300,
RUS,Russian Federation,2017,"Camels",6344,
RUS,Russian Federation,2017,"Cattle",18697321,
RUS,Russian Federation,2017,"Cattle, dairy",8005846,
RUS,Russian Federation,2017,"Cattle, non-dairy",10691475,
RUS,Russian Federation,2017,"Goats",2185939,
RUS,Russian Federation,2017,"Horses",1216414,
RUS,Russian Federation,2017,"Mules and Asses",9290,
RUS,Russian Federation,2017,"Sheep and Goats",26298760,
RUS,Russian Federation,2017,"Sheep",24112821,
RUS,Russian Federation,2017,"Swine",22692004,
RUS,Russian Federation,2018,"Buffaloes",10900,
RUS,Russian Federation,2018,"Camels",5729,
RUS,Russian Federation,2018,"Cattle",18623602,
RUS,Russian Federation,2018,"Cattle, dairy",7990367,
RUS,Russian Federation,2018,"Cattle, non-dairy",10633235,
RUS,Russian Federation,2018,"Goats",2147963,
RUS,Russian Federation,2018,"Horses",1238587,
RUS,Russian Federation,2018,"Mules and Asses",8309,
RUS,Russian Federation,2018,"Sheep and Goats",25657306,
RUS,Russian Federation,2018,"Sheep",23509343,
RUS,Russian Federation,2018,"Swine",23606247,
RUS,Russian Federation,2019,"Buffaloes",6382,
RUS,Russian Federation,2019,"Camels",5863,
RUS,Russian Federation,2019,"Cattle",18538216,
RUS,Russian Federation,2019,"Cattle, dairy",7981980,
RUS,Russian Federation,2019,"Cattle, non-dairy",10556235,
RUS,Russian Federation,2019,"Goats",2136385,
RUS,Russian Federation,2019,"Horses",1282964,
RUS,Russian Federation,2019,"Mules and Asses",7909,
RUS,Russian Federation,2019,"Sheep and Goats",24794605,
RUS,Russian Federation,2019,"Sheep",22658221,
RUS,Russian Federation,2019,"Swine",24343451,
SVK,Slovakia,1993,"Cattle",992963,
SVK,Slovakia,1993,"Cattle, dairy",282274,
SVK,Slovakia,1993,"Cattle, non-dairy",710689,
SVK,Slovakia,1993,"Goats",24974,
SVK,Slovakia,1993,"Horses",11188,
SVK,Slovakia,1993,"Sheep and Goats",436416,
SVK,Slovakia,1993,"Sheep",411442,
SVK,Slovakia,1993,"Swine",2179029,
SVK,Slovakia,1993,"Swine, breeding",421173,
SVK,Slovakia,1994,"Cattle",916153,
SVK,Slovakia,1994,"Cattle, dairy",272450,
SVK,Slovakia,1994,"Cattle, non-dairy",643703,
SVK,Slovakia,1994,"Goats",25010,
SVK,Slovakia,1994,"Horses",10652,
SVK,Slovakia,1994,"Sheep and Goats",422054,
SVK,Slovakia,1994,"Sheep",397044,
SVK,Slovakia,1994,"Swine",2037371,
SVK,Slovakia,1994,"Swine, breeding",419574,
SVK,Slovakia,1995,"Cattle",928706,
SVK,Slovakia,1995,"Cattle, dairy",262664,
SVK,Slovakia,1995,"Cattle, non-dairy",666042,
SVK,Slovakia,1995,"Goats",25046,
SVK,Slovakia,1995,"Horses",10109,
SVK,Slovakia,1995,"Sheep and Goats",452890,
SVK,Slovakia,1995,"Sheep",427844,
SVK,Slovakia,1995,"Swine",2076439,
SVK,Slovakia,1995,"Swine, breeding",417970,
SVK,Slovakia,1996,"Cattle",891991,
SVK,Slovakia,1996,"Cattle, dairy",245833,
SVK,Slovakia,1996,"Cattle, non-dairy",646158,
SVK,Slovakia,1996,"Goats",26147,
SVK,Slovakia,1996,"Horses",9722,
SVK,Slovakia,1996,"Sheep and Goats",444970,
SVK,Slovakia,1996,"Sheep",418823,
SVK,Slovakia,1996,"Swine",1985223,
SVK,Slovakia,1996,"Swine, breeding",395204,
SVK,Slovakia,1997,"Cattle",803398,
SVK,Slovakia,1997,"Cattle, dairy",299614,
SVK,Slovakia,1997,"Cattle, non-dairy",503784,
SVK,Slovakia,1997,"Goats",26778,
SVK,Slovakia,1997,"Horses",9533,
SVK,Slovakia,1997,"Sheep and Goats",444115,
SVK,Slovakia,1997,"Sheep",417337,
SVK,Slovakia,1997,"Swine",1809868,
SVK,Slovakia,1997,"Swine, breeding",404916,
SVK,Slovakia,1998,"Cattle",704792,
SVK,Slovakia,1998,"Cattle, dairy",267282,
SVK,Slovakia,1998,"Cattle, non-dairy",437510,
SVK,Slovakia,1998,"Goats",50905,
SVK,Slovakia,1998,"Horses",9550,
SVK,Slovakia,1998,"Sheep and Goats",377105,
SVK,Slovakia,1998,"Sheep",326200,
SVK,Slovakia,1998,"Swine",1592599,
SVK,Slovakia,1998,"Swine, breeding",388668,
SVK,Slovakia,1999,"Cattle",665055,
SVK,Slovakia,1999,"Cattle, dairy",250974,
SVK,Slovakia,1999,"Cattle, non-dairy",414081,
SVK,Slovakia,1999,"Goats",51075,
SVK,Slovakia,1999,"Horses",9342,
SVK,Slovakia,1999,"Sheep and Goats",391421,
SVK,Slovakia,1999,"Sheep",340346,
SVK,Slovakia,1999,"Swine",1562106,
SVK,Slovakia,1999,"Swine, breeding",304012,
SVK,Slovakia,2000,"Cattle",646148,
SVK,Slovakia,2000,"Cattle, dairy",242496,
SVK,Slovakia,2000,"Cattle, non-dairy",403652,
SVK,Slovakia,2000,"Goats",51419,
SVK,Slovakia,2000,"Horses",9516,
SVK,Slovakia,2000,"Sheep and Goats",399402,
SVK,Slovakia,2000,"Sheep",347983,
SVK,Slovakia,2000,"Swine",1488441,
SVK,Slovakia,2000,"Swine, breeding",291182,
SVK,Slovakia,2001,"Cattle",625190,
SVK,Slovakia,2001,"Cattle, dairy",230379,
SVK,Slovakia,2001,"Cattle, non-dairy",394811,
SVK,Slovakia,2001,"Goats",40386,
SVK,Slovakia,2001,"Horses",7883,
SVK,Slovakia,2001,"Sheep and Goats",356688,
SVK,Slovakia,2001,"Sheep",316302,
SVK,Slovakia,2001,"Swine",1517291,
SVK,Slovakia,2001,"Swine, breeding",238937,
SVK,Slovakia,2002,"Cattle",607835,
SVK,Slovakia,2002,"Cattle, dairy",230182,
SVK,Slovakia,2002,"Cattle, non-dairy",377653,
SVK,Slovakia,2002,"Goats",40194,
SVK,Slovakia,2002,"Horses",8122,
SVK,Slovakia,2002,"Sheep and Goats",356222,
SVK,Slovakia,2002,"Sheep",316028,
SVK,Slovakia,2002,"Swine",1553880,
SVK,Slovakia,2002,"Swine, breeding",292733,
SVK,Slovakia,2003,"Cattle",593182,
SVK,Slovakia,2003,"Cattle, dairy",214467,
SVK,Slovakia,2003,"Cattle, non-dairy",378715,
SVK,Slovakia,2003,"Goats",39225,
SVK,Slovakia,2003,"Horses",8114,
SVK,Slovakia,2003,"Sheep and Goats",364746,
SVK,Slovakia,2003,"Sheep",325521,
SVK,Slovakia,2003,"Swine",1443013,
SVK,Slovakia,2003,"Swine, breeding",248014,
SVK,Slovakia,2004,"Cattle",540146,
SVK,Slovakia,2004,"Cattle, dairy",201725,
SVK,Slovakia,2004,"Cattle, non-dairy",338421,
SVK,Slovakia,2004,"Goats",39012,
SVK,Slovakia,2004,"Horses",8209,
SVK,Slovakia,2004,"Sheep and Goats",360239,
SVK,Slovakia,2004,"Sheep",321227,
SVK,Slovakia,2004,"Swine",1149282,
SVK,Slovakia,2004,"Swine, breeding",168645,
SVK,Slovakia,2005,"Cattle",527889,
SVK,Slovakia,2005,"Cattle, dairy",198580,
SVK,Slovakia,2005,"Cattle, non-dairy",329309,
SVK,Slovakia,2005,"Goats",39566,
SVK,Slovakia,2005,"Horses",8328,
SVK,Slovakia,2005,"Sheep and Goats",360052,
SVK,Slovakia,2005,"Sheep",320486,
SVK,Slovakia,2005,"Swine",1108265,
SVK,Slovakia,2005,"Swine, breeding",164612,
SVK,Slovakia,2006,"Cattle",507820,
SVK,Slovakia,2006,"Cattle, dairy",184950,
SVK,Slovakia,2006,"Cattle, non-dairy",322870,
SVK,Slovakia,2006,"Goats",38352,
SVK,Slovakia,2006,"Horses",8222,
SVK,Slovakia,2006,"Sheep and Goats",370923,
SVK,Slovakia,2006,"Sheep",332571,
SVK,Slovakia,2006,"Swine",1104829,
SVK,Slovakia,2006,"Swine, breeding",170596,
SVK,Slovakia,2007,"Cattle",501817,
SVK,Slovakia,2007,"Cattle, dairy",180207,
SVK,Slovakia,2007,"Cattle, non-dairy",321610,
SVK,Slovakia,2007,"Goats",37873,
SVK,Slovakia,2007,"Horses",8017,
SVK,Slovakia,2007,"Sheep and Goats",385052,
SVK,Slovakia,2007,"Sheep",347179,
SVK,Slovakia,2007,"Swine",951934,
SVK,Slovakia,2007,"Swine, breeding",141457,
SVK,Slovakia,2008,"Cattle",488381,
SVK,Slovakia,2008,"Cattle, dairy",173854,
SVK,Slovakia,2008,"Cattle, non-dairy",314527,
SVK,Slovakia,2008,"Goats",37088,
SVK,Slovakia,2008,"Horses",8421,
SVK,Slovakia,2008,"Sheep and Goats",398722,
SVK,Slovakia,2008,"Sheep",361634,
SVK,Slovakia,2008,"Swine",748515,
SVK,Slovakia,2008,"Swine, breeding",99574,
SVK,Slovakia,2009,"Cattle",471965,
SVK,Slovakia,2009,"Cattle, dairy",162504,
SVK,Slovakia,2009,"Cattle, non-dairy",309461,
SVK,Slovakia,2009,"Goats",35686,
SVK,Slovakia,2009,"Horses",7199,
SVK,Slovakia,2009,"Sheep and Goats",412664,
SVK,Slovakia,2009,"Sheep",376978,
SVK,Slovakia,2009,"Swine",740862,
SVK,Slovakia,2009,"Swine, breeding",113923,
SVK,Slovakia,2010,"Cattle",467125,
SVK,Slovakia,2010,"Cattle, dairy",159260,
SVK,Slovakia,2010,"Cattle, non-dairy",307865,
SVK,Slovakia,2010,"Goats",35292,
SVK,Slovakia,2010,"Horses",7111,
SVK,Slovakia,2010,"Sheep and Goats",429467,
SVK,Slovakia,2010,"Sheep",394175,
SVK,Slovakia,2010,"Swine",687260,
SVK,Slovakia,2010,"Swine, breeding",85679,
SVK,Slovakia,2011,"Cattle",463358,
SVK,Slovakia,2011,"Cattle, dairy",154105,
SVK,Slovakia,2011,"Cattle, non-dairy",309253,
SVK,Slovakia,2011,"Goats",34053,
SVK,Slovakia,2011,"Horses",6937,
SVK,Slovakia,2011,"Sheep and Goats",427980,
SVK,Slovakia,2011,"Sheep",393927,
SVK,Slovakia,2011,"Swine",580393,
SVK,Slovakia,2011,"Swine, breeding",82336,
SVK,Slovakia,2012,"Cattle",471091,
SVK,Slovakia,2012,"Cattle, dairy",150272,
SVK,Slovakia,2012,"Cattle, non-dairy",320819,
SVK,Slovakia,2012,"Goats",34823,
SVK,Slovakia,2012,"Horses",7249,
SVK,Slovakia,2012,"Sheep and Goats",444392,
SVK,Slovakia,2012,"Sheep",409569,
SVK,Slovakia,2012,"Swine",631464,
SVK,Slovakia,2012,"Swine, breeding",89343,
SVK,Slovakia,2013,"Cattle",467820,
SVK,Slovakia,2013,"Cattle, dairy",144875,
SVK,Slovakia,2013,"Cattle, non-dairy",322945,
SVK,Slovakia,2013,"Goats",35457,
SVK,Slovakia,2013,"Horses",7161,
SVK,Slovakia,2013,"Sheep and Goats",435365,
SVK,Slovakia,2013,"Sheep",399908,
SVK,Slovakia,2013,"Swine",637167,
SVK,Slovakia,2013,"Swine, breeding",92407,
SVK,Slovakia,2014,"Cattle",465543,
SVK,Slovakia,2014,"Cattle, dairy",143083,
SVK,Slovakia,2014,"Cattle, non-dairy",322460,
SVK,Slovakia,2014,"Goats",35178,
SVK,Slovakia,2014,"Horses",6828,
SVK,Slovakia,2014,"Sheep and Goats",426329,
SVK,Slovakia,2014,"Sheep",391151,
SVK,Slovakia,2014,"Swine",641827,
SVK,Slovakia,2014,"Swine, breeding",108214,
SVK,Slovakia,2015,"Cattle",457586,
SVK,Slovakia,2015,"Cattle, dairy",139229,
SVK,Slovakia,2015,"Cattle, non-dairy",318357,
SVK,Slovakia,2015,"Goats",36324,
SVK,Slovakia,2015,"Horses",6866,
SVK,Slovakia,2015,"Sheep and Goats",418048,
SVK,Slovakia,2015,"Sheep",381724,
SVK,Slovakia,2015,"Swine",633116,
SVK,Slovakia,2015,"Swine, breeding",83703,
SVK,Slovakia,2016,"Cattle",446112,
SVK,Slovakia,2016,"Cattle, dairy",132610,
SVK,Slovakia,2016,"Cattle, non-dairy",313502,
SVK,Slovakia,2016,"Goats",36355,
SVK,Slovakia,2016,"Horses",6407,
SVK,Slovakia,2016,"Sheep and Goats",405251,
SVK,Slovakia,2016,"Sheep",368896,
SVK,Slovakia,2016,"Swine",585843,
SVK,Slovakia,2016,"Swine, breeding",105189,
SVK,Slovakia,2017,"Cattle",439826,
SVK,Slovakia,2017,"Cattle, dairy",129863,
SVK,Slovakia,2017,"Cattle, non-dairy",309963,
SVK,Slovakia,2017,"Goats",37067,
SVK,Slovakia,2017,"Horses",6145,
SVK,Slovakia,2017,"Sheep and Goats",402411,
SVK,Slovakia,2017,"Sheep",365344,
SVK,Slovakia,2017,"Swine",614384,
SVK,Slovakia,2017,"Swine, breeding",102871,
SVK,Slovakia,2018,"Cattle",438855,
SVK,Slovakia,2018,"Cattle, dairy",127871,
SVK,Slovakia,2018,"Cattle, non-dairy",310984,
SVK,Slovakia,2018,"Goats",36907,
SVK,Slovakia,2018,"Horses",7102,
SVK,Slovakia,2018,"Sheep and Goats",388029,
SVK,Slovakia,2018,"Sheep",351122,
SVK,Slovakia,2018,"Swine",627022,
SVK,Slovakia,2018,"Swine, breeding",79332,
SVK,Slovakia,2019,"Cattle",432253,
SVK,Slovakia,2019,"Cattle, dairy",125848,
SVK,Slovakia,2019,"Cattle, non-dairy",306405,
SVK,Slovakia,2019,"Goats",35594,
SVK,Slovakia,2019,"Horses",6960,
SVK,Slovakia,2019,"Sheep and Goats",356149,
SVK,Slovakia,2019,"Sheep",320555,
SVK,Slovakia,2019,"Swine",589228,
SVK,Slovakia,2019,"Swine, breeding",76374,
SVN,Slovenia,1992,"Cattle",503770,
SVN,Slovenia,1992,"Cattle, dairy",212969,
SVN,Slovenia,1992,"Cattle, non-dairy",290801,
SVN,Slovenia,1992,"Goats",7978,
SVN,Slovenia,1992,"Horses",8898,
SVN,Slovenia,1992,"Sheep and Goats",22931,
SVN,Slovenia,1992,"Sheep",14953,
SVN,Slovenia,1992,"Swine",601849,
SVN,Slovenia,1993,"Cattle",477548,
SVN,Slovenia,1993,"Cattle, dairy",203678,
SVN,Slovenia,1993,"Cattle, non-dairy",273870,
SVN,Slovenia,1993,"Goats",8397,
SVN,Slovenia,1993,"Horses",8538,
SVN,Slovenia,1993,"Sheep and Goats",26103,
SVN,Slovenia,1993,"Sheep",17706,
SVN,Slovenia,1993,"Swine",591514,
SVN,Slovenia,1994,"Cattle",477400,
SVN,Slovenia,1994,"Cattle, dairy",197423,
SVN,Slovenia,1994,"Cattle, non-dairy",279977,
SVN,Slovenia,1994,"Goats",8961,
SVN,Slovenia,1994,"Horses",8137,
SVN,Slovenia,1994,"Sheep and Goats",30163,
SVN,Slovenia,1994,"Sheep",21202,
SVN,Slovenia,1994,"Swine",570774,
SVN,Slovenia,1995,"Cattle",495535,
SVN,Slovenia,1995,"Cattle, dairy",197128,
SVN,Slovenia,1995,"Cattle, non-dairy",298407,
SVN,Slovenia,1995,"Goats",9779,
SVN,Slovenia,1995,"Horses",7994,
SVN,Slovenia,1995,"Sheep and Goats",35607,
SVN,Slovenia,1995,"Sheep",25828,
SVN,Slovenia,1995,"Swine",592034,
SVN,Slovenia,1996,"Cattle",486197,
SVN,Slovenia,1996,"Cattle, dairy",154735,
SVN,Slovenia,1996,"Cattle, non-dairy",331462,
SVN,Slovenia,1996,"Goats",10764,
SVN,Slovenia,1996,"Horses",8450,
SVN,Slovenia,1996,"Sheep and Goats",41412,
SVN,Slovenia,1996,"Sheep",30648,
SVN,Slovenia,1996,"Swine",552273,
SVN,Slovenia,1997,"Cattle",445724,
SVN,Slovenia,1997,"Cattle, dairy",147608,
SVN,Slovenia,1997,"Cattle, non-dairy",298116,
SVN,Slovenia,1997,"Goats",11676,
SVN,Slovenia,1997,"Horses",9898,
SVN,Slovenia,1997,"Sheep and Goats",47721,
SVN,Slovenia,1997,"Sheep",36045,
SVN,Slovenia,1997,"Swine",578193,
SVN,Slovenia,1998,"Cattle",453097,
SVN,Slovenia,1998,"Cattle, dairy",146495,
SVN,Slovenia,1998,"Cattle, non-dairy",306602,
SVN,Slovenia,1998,"Goats",13302,
SVN,Slovenia,1998,"Horses",12100,
SVN,Slovenia,1998,"Sheep and Goats",63453,
SVN,Slovenia,1998,"Sheep",50151,
SVN,Slovenia,1998,"Swine",592376,
SVN,Slovenia,1999,"Cattle",471424,
SVN,Slovenia,1999,"Cattle, dairy",149077,
SVN,Slovenia,1999,"Cattle, non-dairy",322347,
SVN,Slovenia,1999,"Goats",12729,
SVN,Slovenia,1999,"Horses",14337,
SVN,Slovenia,1999,"Sheep and Goats",66983,
SVN,Slovenia,1999,"Sheep",54254,
SVN,Slovenia,1999,"Swine",558458,
SVN,Slovenia,2000,"Cattle",493670,
SVN,Slovenia,2000,"Cattle, dairy",140236,
SVN,Slovenia,2000,"Cattle, non-dairy",353434,
SVN,Slovenia,2000,"Goats",18487,
SVN,Slovenia,2000,"Horses",14407,
SVN,Slovenia,2000,"Sheep and Goats",90161,
SVN,Slovenia,2000,"Sheep",71674,
SVN,Slovenia,2000,"Swine",603596,
SVN,Slovenia,2001,"Cattle",477076,
SVN,Slovenia,2001,"Cattle, dairy",135805,
SVN,Slovenia,2001,"Cattle, non-dairy",341271,
SVN,Slovenia,2001,"Goats",17137,
SVN,Slovenia,2001,"Horses",15231,
SVN,Slovenia,2001,"Sheep and Goats",88318,
SVN,Slovenia,2001,"Sheep",71181,
SVN,Slovenia,2001,"Swine",599895,
SVN,Slovenia,2002,"Cattle",473242,
SVN,Slovenia,2002,"Cattle, dairy",139980,
SVN,Slovenia,2002,"Cattle, non-dairy",333262,
SVN,Slovenia,2002,"Goats",18842,
SVN,Slovenia,2002,"Horses",16055,
SVN,Slovenia,2002,"Sheep and Goats",100019,
SVN,Slovenia,2002,"Sheep",81177,
SVN,Slovenia,2002,"Swine",655663,
SVN,Slovenia,2003,"Cattle",450226,
SVN,Slovenia,2003,"Cattle, dairy",130711,
SVN,Slovenia,2003,"Cattle, non-dairy",319515,
SVN,Slovenia,2003,"Goats",19135,
SVN,Slovenia,2003,"Horses",16879,
SVN,Slovenia,2003,"Sheep and Goats",96125,
SVN,Slovenia,2003,"Sheep",76990,
SVN,Slovenia,2003,"Swine",620506,
SVN,Slovenia,2004,"Cattle",451137,
SVN,Slovenia,2004,"Cattle, dairy",134009,
SVN,Slovenia,2004,"Cattle, non-dairy",317128,
SVN,Slovenia,2004,"Goats",18171,
SVN,Slovenia,2004,"Horses",16879,
SVN,Slovenia,2004,"Sheep and Goats",107842,
SVN,Slovenia,2004,"Sheep",89671,
SVN,Slovenia,2004,"Swine",533998,
SVN,Slovenia,2005,"Cattle",452517,
SVN,Slovenia,2005,"Cattle, dairy",120273,
SVN,Slovenia,2005,"Cattle, non-dairy",332244,
SVN,Slovenia,2005,"Goats",20191,
SVN,Slovenia,2005,"Horses",19249,
